CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
63318,,,,,,,1030,1080,,,ANT 142
63318,,,540,620,,,540,620,,,ANT 142
63317,,,970,1020,,,,,,,ANT 142
63317,,,540,620,,,540,620,,,ANT 142
32110,,,,,970,1020,,,,,ANT 154A
63465,,,820,900,,,820,900,,,ANT 154A
63465,,,,,1090,1140,,,,,ANT 154A
32111,,,820,900,,,820,900,,,ANT 154A
32110,,,820,900,,,820,900,,,ANT 154A
32111,,,,,1030,1080,,,,,ANT 154A
32113,,,790,840,,,790,840,,,ANT 156A
32113,,,850,960,,,850,960,,,ANT 156A
32114,940,960,,,940,960,,,,,ANT 158
32114,850,930,,,850,930,,,,,ANT 158
63325,1450,810,,,1450,810,,,,,ANT 170
63325,820,840,,,820,840,,,,,ANT 170
63327,600,680,,,600,680,,,,,ANT 176
63327,690,710,,,690,710,,,,,ANT 176
@,,,,,,,,,,,ANT 192
@,,,,,,,,,,,ANT 194H
@,,,,,,,,,,,ANT 197T
@,,,,,,,,,,,ANT 198
@,,,,,,,,,,,ANT 199
63080,,,,,,,540,710,,,ANT 202
63343,,,,,,,1450,900,,,ANT 210
63003,,,1380,830,,,,,,,ANT 210
63005,,,,,910,1080,,,,,ANT 210
63006,1320,1490,,,,,,,,,ANT 210
63180,,,,,850,1020,,,,,ANT 263
32272,970,1020,,,,,,,,,ANT 270
32274,1450,780,,,,,,,,,ANT 291
32274,,,,,1450,840,,,,,ANT 291
@,,,,,,,,,,,ANT 298
@,,,540,650,,,,,,,ANT 298
@,,,,,,,,,,,ANT 299
@,,,,,,,,,,,ANT 299D
@,,,,,,,,,,,ANT 396
30337,660,710,,,,,,,,,ABT 016
30339,,,,,,,540,710,,,ABT 016
30339,660,710,,,,,,,,,ABT 016
30340,,,,,,,,,540,710,ABT 016
30340,660,710,,,,,,,,,ABT 016
30338,,,,,540,710,,,,,ABT 016
30338,660,710,,,,,,,,,ABT 016
30333,,,540,710,,,,,,,ABT 016
30333,600,650,,,,,,,,,ABT 016
30334,,,,,540,710,,,,,ABT 016
30334,600,650,,,,,,,,,ABT 016
30335,,,,,,,540,710,,,ABT 016
30335,600,650,,,,,,,,,ABT 016
30336,,,,,,,,,540,710,ABT 016
30336,600,650,,,,,,,,,ABT 016
30337,,,540,710,,,,,,,ABT 016
@,,,,,,,,,,,ABT 098
@,,,,,,,,,790,960,ABT 098
@,1450,810,,,1450,810,,,,,ABT 098
@,,,,,,,,,,,ABT 099
30396,,,910,990,,,910,990,,,ABT 150
30396,,,,,540,710,,,,,ABT 150
30395,,,910,990,,,910,990,,,ABT 150
30394,,,910,990,,,910,990,,,ABT 150
30395,540,710,,,,,,,,,ABT 150
30391,,,,,,,,,790,960,ABT 150
30391,,,910,990,,,910,990,,,ABT 150
30392,790,960,,,,,,,,,ABT 150
30392,,,910,990,,,910,990,,,ABT 150
30393,,,,,790,960,,,,,ABT 150
30393,,,910,990,,,910,990,,,ABT 150
30394,,,,,,,,,540,710,ABT 150
@,,,,,,,,,,,ABT 190C
@,,,,,,,,,,,ABT 192
@,,,,,,,,,,,ABT 197T
@,,,,,,,,,,,ABT 198
@,,,,,,,,,,,ABT 199
@,,,,,,,,,,,ABT 290C
@,,,,,,,,,,,ABT 298
@,600,710,,,,,,,,,ABT 298
@,,,,,,,,,,,ABT 299
32425,850,900,850,900,850,900,850,900,850,900,ARB 001
32421,600,650,600,650,600,650,600,650,600,650,ARB 001
32422,660,710,660,710,660,710,660,710,660,710,ARB 001
32423,1450,780,1450,780,1450,780,1450,780,1450,780,ARB 001
32426,1450,780,1450,780,1450,780,1450,780,,,ARB 021
32427,790,840,790,840,790,840,790,840,,,ARB 021
63701,790,840,790,840,790,840,790,840,,,ARB 021L
@,,,,,,,,,,,ARB 098
@,,,,,,,,,,,ARB 099
32436,,,540,620,,,540,620,,,ARB 121
@,,,,,,,,,,,ARB 198
30680,540,590,,,,,,,,,AHI 001A
30688,,,,,,,910,960,,,AHI 001A
30681,,,630,710,,,630,710,,,AHI 001A
30681,660,710,,,,,,,,,AHI 001A
30682,,,630,710,,,630,710,,,AHI 001A
30682,1440,1490,,,,,,,,,AHI 001A
30683,,,630,710,,,630,710,,,AHI 001A
30683,970,1020,,,,,,,,,AHI 001A
30684,,,540,590,,,,,,,AHI 001A
30684,,,630,710,,,630,710,,,AHI 001A
30685,,,,,540,590,,,,,AHI 001A
30685,,,630,710,,,630,710,,,AHI 001A
30686,,,630,710,,,630,710,,,AHI 001A
30686,,,,,910,960,,,,,AHI 001A
30687,,,,,,,540,590,,,AHI 001A
30687,,,630,710,,,630,710,,,AHI 001A
30688,,,630,710,,,630,710,,,AHI 001A
30680,,,630,710,,,630,710,,,AHI 001A
30689,600,710,,,600,710,,,,,AHI 001E
30689,,,,,,,,,,,AHI 001E
@,,,,,,,,,,,AHI 098
@,,,,,,,,,,,AHI 099
63186,790,960,,,,,,,,,AHI 100
62986,,,630,710,,,630,710,,,AHI 110
62991,,,1450,810,,,1450,810,,,AHI 154
63184,,,820,900,,,820,900,,,AHI 172A
63185,,,910,990,,,910,990,,,AHI 184
62988,,,,,,,,,850,1020,AHI 190D
@,,,,,,,,,,,AHI 192
@,,,,,,,,,,,AHI 198
@,,,,,,,,,,,AHI 199
30752,790,960,,,,,,,,,AHI 200A
63822,,,,,1320,1490,,,,,AHI 250
62990,,,,,,,,,850,1020,AHI 290
@,,,,,,,,,,,AHI 292
@,,,,,,,,,,,AHI 298
@,,,,,,,,,,,AHI 299
@,,,,,,,,,,,AHI 396
@,,,,,,,,,,,AHI 396
32901,,,790,960,,,790,960,,,ART 002
32902,790,960,,,790,960,,,,,ART 002
32905,790,960,,,790,960,,,,,ART 005
32904,,,540,710,,,540,710,,,ART 005
63820,790,960,,,790,960,,,,,ART 007
32907,,,790,960,,,790,960,,,ART 007
32906,540,710,,,540,710,,,,,ART 007
63834,540,710,,,540,710,,,,,ART 008
32909,790,960,,,790,960,,,,,ART 008
32910,,,790,960,,,790,960,,,ART 009
63530,540,710,,,540,710,,,,,ART 009
63819,,,970,1050,,,970,1050,,,ART 010F
32912,,,540,710,,,540,710,,,ART 011
32913,,,970,1140,,,970,1140,,,ART 012
@,,,,,,,,,,,ART 098
@,,,,,,,,,,,ART 099
32940,,,790,960,,,790,960,,,ART 101
32941,790,960,,,790,960,,,,,ART 102C
32942,,,540,710,,,540,710,,,ART 103A
63821,1290,1460,,,1290,1460,,,,,ART 110B
63531,790,960,,,790,960,,,,,ART 111A
63539,,,790,960,,,790,960,,,ART 125A
32950,,,790,960,,,790,960,,,ART 151
63541,790,960,,,790,960,,,,,ART 152A
@,,,,,,,,,,,ART 192
@,,,,,,,,,,,ART 195
@,,,,,,,,,,,ART 198
@,,,,,,,,,,,ART 199
63527,1030,1200,,,,,,,,,ART 221A
63528,1030,1200,,,,,,,,,ART 221B
63542,,,,,,,,,,,ART 290A
63543,,,,,,,,,,,ART 290D
@,,,,,,,,,,,ART 299
33027,850,930,,,850,930,,,,,ASA 001
33026,,,1090,1140,,,,,,,ASA 001
33026,850,930,,,850,930,,,,,ASA 001
33025,,,,,,,1150,1200,,,ASA 001
33025,850,930,,,850,930,,,,,ASA 001
63813,1030,1080,,,,,,,,,ASA 001
33028,850,930,,,850,930,,,,,ASA 001
33028,,,,,1030,1080,,,,,ASA 001
63812,850,930,,,850,930,,,,,ASA 001
63812,,,,,,,,,910,960,ASA 001
63813,850,930,,,850,930,,,,,ASA 001
33027,,,,,970,1020,,,,,ASA 001
33031,,,1450,810,,,1450,810,,,ASA 004
33030,1090,1140,,,,,,,,,ASA 004
33030,,,1450,810,,,1450,810,,,ASA 004
33029,1030,1080,,,,,,,,,ASA 004
33029,,,1450,810,,,1450,810,,,ASA 004
33031,,,970,1020,,,,,,,ASA 004
33032,,,1030,1080,,,,,,,ASA 004
33032,,,1450,810,,,1450,810,,,ASA 004
@,,,,,,,,,,,ASA 092
@,,,,,,,,,,,ASA 098
@,,,,,,,,,,,ASA 099
63816,,,850,960,,,850,960,,,ASA 130
63979,,,850,960,,,850,960,,,ASA 189B
63883,,,1090,1170,,,1090,1170,,,ASA 189E
@,,,,,,,,,,,ASA 192
@,,,,,,,,,,,ASA 197T
@,,,,,,,,,,,ASA 198
@,,,,,,,,,,,ASA 199
33109,,,910,990,,,910,990,,,AST 010G
33110,1210,1350,,,,,,,,,AST 010L
33112,,,,,1210,1350,,,,,AST 010L
33111,,,1210,1350,,,,,,,AST 010L
33113,,,1000,1080,,,1000,1080,,,AST 010S
33114,790,840,,,790,840,,,,,ATM 005
33114,,,,,,,,,790,840,ATM 005
33116,1450,780,,,1450,780,,,,,ATM 010
33116,,,,,,,790,840,,,ATM 010
33117,1450,780,,,1450,780,,,,,ATM 010
33117,,,,,,,,,1450,780,ATM 010
33115,,,,,,,1450,780,,,ATM 010
33115,1450,780,,,1450,780,,,,,ATM 010
33118,970,1020,,,970,1020,,,970,1020,ATM 060
33119,,,1450,780,,,,,,,ATM 060
33119,970,1020,,,970,1020,,,970,1020,ATM 060
33120,970,1020,,,970,1020,,,970,1020,ATM 060
33120,,,970,1020,,,,,,,ATM 060
33118,,,660,710,,,,,,,ATM 060
@,,,,,,,,,,,ATM 092
@,,,,,,,,,,,ATM 098
@,,,,,,,,,,,ATM 099
33155,,,630,710,,,630,710,,,ATM 116
33156,850,900,,,850,900,,,850,900,ATM 120
33156,,,790,840,,,,,,,ATM 120
62910,,,,,,,850,1020,,,ATM 124
62910,,,850,960,,,,,,,ATM 124
62911,,,510,590,,,510,590,,,ATM 149
62911,810,960,,,,,,,,,ATM 149
@,,,,,,,,,,,ATM 198
33187,,,850,960,,,850,960,,,ATM 240
33188,1410,780,,,1410,780,,,,,ATM 245
@,,,,,,,,,,,ATM 270A
@,,,,,,,,,,,ATM 270B
@,,,,,,,,,,,ATM 270C
@,,,,,,,,,,,ATM 270D
@,,,,,,,,,,,ATM 270E
@,,,,,,,,,,,ATM 270F
@,,,,,,,,,,,ATM 270G
@,,,,,,,,,,,ATM 290
33278,,,,,600,650,,,,,ATM 290
@,,,,,,,,,,,ATM 291A
@,,,,,,,,,,,ATM 291C
@,,,,,,,,,,,ATM 291D
@,,,,,,,,,,,ATM 298
@,,,,,,,,,,,ATM 299
@,,,,,,,,,,,ATM 396
33375,660,710,,,660,710,,,660,710,AVS 013
@,,,,,,,,,,,AVS 092
@,,,,,,,,,,,AVS 098
@,,,,,,,,,,,AVS 099
33421,,,970,1050,,,970,1050,,,AVS 103
@,,,,,,,,,,,AVS 160
33437,970,1020,,,,,,,,,AVS 190
@,,,,,,,,,,,AVS 192
@,,,,,,,,,,,AVS 195
@,,,,,,,,,,,AVS 197T
@,,,,,,,,,,,AVS 198
@,,,,,,,,,,,AVS 199
33513,970,1020,,,,,,,,,AVS 290
33514,,,,,,,,,,,AVS 290
@,,,,,,,,,,,AVS 290C
@,,,,,,,,,,,AVS 297T
@,,,,,,,,,,,AVS 298
@,,,,,,,,,,,AVS 299
33604,,,540,620,,,540,620,,,BCB 210
33605,,,630,710,,,630,710,,,BCB 211
33606,,,,,570,660,,,,,BCB 220L
63304,,,1450,810,,,1450,810,,,BCB 251
33608,,,970,1020,,,970,1020,,,BCB 257
33608,,,1030,1050,,,1030,1050,,,BCB 257
33609,,,,,,,,,,,BCB 290
@,,,,,,,,,,,BCB 298
@,,,,,,,,,,,BCB 298
@,,,,,,,,,,,BCB 299
34212,,,510,590,,,510,590,,,BIS 002A
34212,600,710,,,,,,,,,BIS 002A
34213,,,510,590,,,510,590,,,BIS 002A
34213,1450,840,,,,,,,,,BIS 002A
34214,,,510,590,,,510,590,,,BIS 002A
34214,1450,840,,,,,,,,,BIS 002A
34215,,,510,590,,,510,590,,,BIS 002A
34215,850,960,,,,,,,,,BIS 002A
34216,,,510,590,,,510,590,,,BIS 002A
34165,,,480,590,,,,,,,BIS 002A
34165,660,710,,,660,710,,,660,710,BIS 002A
34166,,,480,590,,,,,,,BIS 002A
34166,660,710,,,660,710,,,660,710,BIS 002A
34167,,,600,710,,,,,,,BIS 002A
34167,660,710,,,660,710,,,660,710,BIS 002A
34168,,,600,710,,,,,,,BIS 002A
34168,660,710,,,660,710,,,660,710,BIS 002A
34169,660,710,,,660,710,,,660,710,BIS 002A
34169,,,1450,840,,,,,,,BIS 002A
34170,660,710,,,660,710,,,660,710,BIS 002A
34170,,,1450,840,,,,,,,BIS 002A
34171,660,710,,,660,710,,,660,710,BIS 002A
34171,,,850,960,,,,,,,BIS 002A
34172,660,710,,,660,710,,,660,710,BIS 002A
34172,,,850,960,,,,,,,BIS 002A
34173,660,710,,,660,710,,,660,710,BIS 002A
34173,,,970,1080,,,,,,,BIS 002A
34174,660,710,,,660,710,,,660,710,BIS 002A
34174,,,970,1080,,,,,,,BIS 002A
34175,660,710,,,660,710,,,660,710,BIS 002A
34175,,,1090,1200,,,,,,,BIS 002A
34176,660,710,,,660,710,,,660,710,BIS 002A
34176,,,1090,1200,,,,,,,BIS 002A
34177,,,,,480,590,,,,,BIS 002A
34177,660,710,,,660,710,,,660,710,BIS 002A
34178,,,,,480,590,,,,,BIS 002A
34178,660,710,,,660,710,,,660,710,BIS 002A
34179,660,710,,,660,710,,,660,710,BIS 002A
34179,,,,,1450,840,,,,,BIS 002A
34180,660,710,,,660,710,,,660,710,BIS 002A
34216,850,960,,,,,,,,,BIS 002A
63694,,,510,590,,,510,590,,,BIS 002A
63694,970,1080,,,,,,,,,BIS 002A
63695,,,510,590,,,510,590,,,BIS 002A
63695,970,1080,,,,,,,,,BIS 002A
63696,,,510,590,,,510,590,,,BIS 002A
63696,1090,1200,,,,,,,,,BIS 002A
63697,,,510,590,,,510,590,,,BIS 002A
63697,1090,1200,,,,,,,,,BIS 002A
34180,,,,,1450,840,,,,,BIS 002A
34181,660,710,,,660,710,,,660,710,BIS 002A
34181,,,,,850,960,,,,,BIS 002A
34182,660,710,,,660,710,,,660,710,BIS 002A
34182,,,,,850,960,,,,,BIS 002A
34183,660,710,,,660,710,,,660,710,BIS 002A
34183,,,,,970,1080,,,,,BIS 002A
34184,660,710,,,660,710,,,660,710,BIS 002A
34184,,,,,970,1080,,,,,BIS 002A
34185,660,710,,,660,710,,,660,710,BIS 002A
34185,,,,,1090,1200,,,,,BIS 002A
34186,,,,,600,710,,,,,BIS 002A
34186,1450,780,,,1450,780,,,1450,780,BIS 002A
34187,,,,,600,710,,,,,BIS 002A
34187,1450,780,,,1450,780,,,1450,780,BIS 002A
34188,1450,780,,,1450,780,,,1450,780,BIS 002A
34188,,,,,1090,1200,,,,,BIS 002A
34189,,,,,,,480,590,,,BIS 002A
34189,1450,780,,,1450,780,,,1450,780,BIS 002A
34190,,,,,,,480,590,,,BIS 002A
34190,1450,780,,,1450,780,,,1450,780,BIS 002A
34191,,,,,,,600,710,,,BIS 002A
34191,1450,780,,,1450,780,,,1450,780,BIS 002A
34192,,,,,,,600,710,,,BIS 002A
34192,1450,780,,,1450,780,,,1450,780,BIS 002A
34193,1450,780,,,1450,780,,,1450,780,BIS 002A
34193,,,,,,,1450,840,,,BIS 002A
34194,1450,780,,,1450,780,,,1450,780,BIS 002A
34194,,,,,,,1450,840,,,BIS 002A
34195,1450,780,,,1450,780,,,1450,780,BIS 002A
34195,,,,,,,850,960,,,BIS 002A
34196,1450,780,,,1450,780,,,1450,780,BIS 002A
34196,,,,,,,850,960,,,BIS 002A
34197,1450,780,,,1450,780,,,1450,780,BIS 002A
34197,,,,,,,970,1080,,,BIS 002A
34198,1450,780,,,1450,780,,,1450,780,BIS 002A
34198,,,,,,,970,1080,,,BIS 002A
34199,1450,780,,,1450,780,,,1450,780,BIS 002A
34199,,,,,,,1090,1200,,,BIS 002A
34200,1450,780,,,1450,780,,,1450,780,BIS 002A
34200,,,,,,,1090,1200,,,BIS 002A
34201,,,,,,,480,590,,,BIS 002A
34201,1450,780,,,1450,780,,,1450,780,BIS 002A
34202,,,,,,,600,710,,,BIS 002A
34202,1450,780,,,1450,780,,,1450,780,BIS 002A
34203,1450,780,,,1450,780,,,1450,780,BIS 002A
34203,,,,,,,1450,840,,,BIS 002A
34204,1450,780,,,1450,780,,,1450,780,BIS 002A
34204,,,,,,,850,960,,,BIS 002A
34209,480,590,,,,,,,,,BIS 002A
34209,,,510,590,,,510,590,,,BIS 002A
34210,480,590,,,,,,,,,BIS 002A
34210,,,510,590,,,510,590,,,BIS 002A
34211,,,510,590,,,510,590,,,BIS 002A
34211,600,710,,,,,,,,,BIS 002A
34249,1090,1140,,,,,,,,,BIS 002B
34251,,,480,650,,,,,,,BIS 002B
34251,540,590,,,540,590,,,540,590,BIS 002B
34251,,,,,,,,,850,900,BIS 002B
34252,540,590,,,540,590,,,540,590,BIS 002B
34252,,,1380,830,,,,,,,BIS 002B
34252,,,,,,,,,850,900,BIS 002B
34253,540,590,,,540,590,,,540,590,BIS 002B
34253,,,850,1020,,,,,,,BIS 002B
34253,,,,,,,,,850,900,BIS 002B
34254,540,590,,,540,590,,,540,590,BIS 002B
34254,,,,,,,,,850,900,BIS 002B
34254,,,1050,1220,,,,,,,BIS 002B
34255,540,590,,,540,590,,,540,590,BIS 002B
34255,,,,,850,1020,,,,,BIS 002B
34255,,,,,,,,,850,900,BIS 002B
34256,540,590,,,540,590,,,540,590,BIS 002B
34256,,,,,850,1020,,,,,BIS 002B
34256,,,,,,,,,850,900,BIS 002B
34257,540,590,,,540,590,,,540,590,BIS 002B
34257,,,,,,,,,850,900,BIS 002B
34257,,,,,1050,1220,,,,,BIS 002B
34258,540,590,,,540,590,,,540,590,BIS 002B
34258,,,,,,,,,850,900,BIS 002B
34258,,,,,1050,1220,,,,,BIS 002B
34259,,,,,,,480,650,,,BIS 002B
34259,540,590,,,540,590,,,540,590,BIS 002B
34259,,,,,,,,,850,900,BIS 002B
34260,540,590,,,540,590,,,540,590,BIS 002B
34260,,,,,,,1380,830,,,BIS 002B
34260,,,,,,,,,850,900,BIS 002B
34261,540,590,,,540,590,,,540,590,BIS 002B
34261,,,,,,,850,1020,,,BIS 002B
34261,,,,,,,,,850,900,BIS 002B
34262,540,590,,,540,590,,,540,590,BIS 002B
34262,,,,,,,850,1020,,,BIS 002B
34262,,,,,,,,,850,900,BIS 002B
34263,540,590,,,540,590,,,540,590,BIS 002B
34263,,,,,,,,,850,900,BIS 002B
34263,,,,,,,1050,1220,,,BIS 002B
34264,540,590,,,540,590,,,540,590,BIS 002B
34264,,,,,,,,,850,900,BIS 002B
34264,,,,,,,1050,1220,,,BIS 002B
34265,540,590,,,540,590,,,540,590,BIS 002B
34265,,,,,,,,,850,900,BIS 002B
34265,,,,,,,1050,1220,,,BIS 002B
62818,790,840,,,790,840,,,790,840,BIS 002B
62818,1030,1080,,,,,,,,,BIS 002B
62819,790,840,,,790,840,,,790,840,BIS 002B
62819,,,,,,,850,1020,,,BIS 002B
62819,1030,1080,,,,,,,,,BIS 002B
34230,,,480,650,,,,,,,BIS 002B
34230,850,900,,,850,900,,,850,900,BIS 002B
34230,1090,1140,,,,,,,,,BIS 002B
34231,,,480,650,,,,,,,BIS 002B
34231,850,900,,,850,900,,,850,900,BIS 002B
34231,1090,1140,,,,,,,,,BIS 002B
34232,,,1380,830,,,,,,,BIS 002B
34232,850,900,,,850,900,,,850,900,BIS 002B
34232,1090,1140,,,,,,,,,BIS 002B
34233,,,1380,830,,,,,,,BIS 002B
34233,850,900,,,850,900,,,850,900,BIS 002B
34233,1090,1140,,,,,,,,,BIS 002B
34234,850,900,,,850,900,,,850,900,BIS 002B
34234,,,850,1020,,,,,,,BIS 002B
34234,1090,1140,,,,,,,,,BIS 002B
34235,850,900,,,850,900,,,850,900,BIS 002B
34235,,,850,1020,,,,,,,BIS 002B
34235,1090,1140,,,,,,,,,BIS 002B
34236,850,900,,,850,900,,,850,900,BIS 002B
34236,,,1050,1220,,,,,,,BIS 002B
34236,1090,1140,,,,,,,,,BIS 002B
34237,850,900,,,850,900,,,850,900,BIS 002B
34237,,,1050,1220,,,,,,,BIS 002B
34237,1090,1140,,,,,,,,,BIS 002B
34238,,,,,540,710,,,,,BIS 002B
34238,850,900,,,850,900,,,850,900,BIS 002B
34238,1090,1140,,,,,,,,,BIS 002B
34239,,,,,540,710,,,,,BIS 002B
34239,850,900,,,850,900,,,850,900,BIS 002B
34239,1090,1140,,,,,,,,,BIS 002B
34240,,,,,540,710,,,,,BIS 002B
34240,850,900,,,850,900,,,850,900,BIS 002B
34240,1090,1140,,,,,,,,,BIS 002B
34241,850,900,,,850,900,,,850,900,BIS 002B
34241,,,,,1050,1220,,,,,BIS 002B
34241,1090,1140,,,,,,,,,BIS 002B
34242,850,900,,,850,900,,,850,900,BIS 002B
34242,,,,,1050,1220,,,,,BIS 002B
34242,1090,1140,,,,,,,,,BIS 002B
34243,,,,,,,480,650,,,BIS 002B
34243,850,900,,,850,900,,,850,900,BIS 002B
34243,1090,1140,,,,,,,,,BIS 002B
34244,,,,,,,480,650,,,BIS 002B
34244,850,900,,,850,900,,,850,900,BIS 002B
34244,1090,1140,,,,,,,,,BIS 002B
34245,,,,,,,1380,830,,,BIS 002B
34245,850,900,,,850,900,,,850,900,BIS 002B
34245,1090,1140,,,,,,,,,BIS 002B
34246,850,900,,,850,900,,,850,900,BIS 002B
34246,,,,,,,850,1020,,,BIS 002B
34246,1090,1140,,,,,,,,,BIS 002B
34247,850,900,,,850,900,,,850,900,BIS 002B
34247,,,,,,,850,1020,,,BIS 002B
34247,1090,1140,,,,,,,,,BIS 002B
34248,850,900,,,850,900,,,850,900,BIS 002B
34248,,,,,,,1050,1220,,,BIS 002B
34248,1090,1140,,,,,,,,,BIS 002B
34249,850,900,,,850,900,,,850,900,BIS 002B
34249,,,,,,,1050,1220,,,BIS 002B
34217,,,480,650,,,,,,,BIS 002B
34217,790,840,,,790,840,,,790,840,BIS 002B
34217,1030,1080,,,,,,,,,BIS 002B
34218,,,480,650,,,,,,,BIS 002B
34218,790,840,,,790,840,,,790,840,BIS 002B
34218,1030,1080,,,,,,,,,BIS 002B
34219,,,1380,830,,,,,,,BIS 002B
34219,790,840,,,790,840,,,790,840,BIS 002B
34219,1030,1080,,,,,,,,,BIS 002B
34220,,,1380,830,,,,,,,BIS 002B
34220,790,840,,,790,840,,,790,840,BIS 002B
34220,1030,1080,,,,,,,,,BIS 002B
34221,790,840,,,790,840,,,790,840,BIS 002B
34221,,,850,1020,,,,,,,BIS 002B
34221,1030,1080,,,,,,,,,BIS 002B
34222,790,840,,,790,840,,,790,840,BIS 002B
34222,,,850,1020,,,,,,,BIS 002B
34222,1030,1080,,,,,,,,,BIS 002B
34223,790,840,,,790,840,,,790,840,BIS 002B
34223,1030,1080,,,,,,,,,BIS 002B
34223,,,1050,1220,,,,,,,BIS 002B
34224,790,840,,,790,840,,,790,840,BIS 002B
34224,1030,1080,,,,,,,,,BIS 002B
34224,,,1050,1220,,,,,,,BIS 002B
34225,,,,,540,710,,,,,BIS 002B
34225,790,840,,,790,840,,,790,840,BIS 002B
34225,1030,1080,,,,,,,,,BIS 002B
34226,,,,,540,710,,,,,BIS 002B
34226,790,840,,,790,840,,,790,840,BIS 002B
34226,1030,1080,,,,,,,,,BIS 002B
34227,790,840,,,790,840,,,790,840,BIS 002B
34227,,,,,850,1020,,,,,BIS 002B
34227,1030,1080,,,,,,,,,BIS 002B
34228,790,840,,,790,840,,,790,840,BIS 002B
34228,,,,,850,1020,,,,,BIS 002B
34228,1030,1080,,,,,,,,,BIS 002B
34229,790,840,,,790,840,,,790,840,BIS 002B
34229,,,,,850,1020,,,,,BIS 002B
34229,1030,1080,,,,,,,,,BIS 002B
62813,790,840,,,790,840,,,790,840,BIS 002B
62813,1030,1080,,,,,,,,,BIS 002B
62813,,,,,1050,1220,,,,,BIS 002B
62814,,,,,,,480,650,,,BIS 002B
62814,790,840,,,790,840,,,790,840,BIS 002B
62814,1030,1080,,,,,,,,,BIS 002B
62815,,,,,,,480,650,,,BIS 002B
62815,790,840,,,790,840,,,790,840,BIS 002B
62815,1030,1080,,,,,,,,,BIS 002B
62816,,,,,,,1380,830,,,BIS 002B
62816,790,840,,,790,840,,,790,840,BIS 002B
62816,1030,1080,,,,,,,,,BIS 002B
62817,,,,,,,1380,830,,,BIS 002B
62817,790,840,,,790,840,,,790,840,BIS 002B
62817,1030,1080,,,,,,,,,BIS 002B
62818,,,,,,,1380,830,,,BIS 002B
34275,,,790,960,,,,,,,BIS 002C
34275,1030,1080,,,,,,,,,BIS 002C
34276,660,710,,,660,710,,,660,710,BIS 002C
34276,1030,1080,,,,,,,,,BIS 002C
34276,,,1030,1200,,,,,,,BIS 002C
34277,660,710,,,660,710,,,660,710,BIS 002C
34277,1030,1080,,,,,,,,,BIS 002C
34277,,,1030,1200,,,,,,,BIS 002C
34281,,,,,790,960,,,,,BIS 002C
34281,1030,1080,,,,,,,,,BIS 002C
34282,660,710,,,660,710,,,660,710,BIS 002C
34282,1030,1080,,,,,,,,,BIS 002C
34282,,,,,1030,1200,,,,,BIS 002C
34283,660,710,,,660,710,,,660,710,BIS 002C
34283,1030,1080,,,,,,,,,BIS 002C
34283,,,,,1030,1200,,,,,BIS 002C
34284,,,,,,,540,710,,,BIS 002C
34284,660,710,,,660,710,,,660,710,BIS 002C
34284,1030,1080,,,,,,,,,BIS 002C
34285,,,,,,,540,710,,,BIS 002C
34285,660,710,,,660,710,,,660,710,BIS 002C
34285,1030,1080,,,,,,,,,BIS 002C
34286,660,710,,,660,710,,,660,710,BIS 002C
34286,,,,,,,790,960,,,BIS 002C
34286,1030,1080,,,,,,,,,BIS 002C
62728,660,710,,,660,710,,,660,710,BIS 002C
62728,,,,,,,790,960,,,BIS 002C
62728,1030,1080,,,,,,,,,BIS 002C
63409,660,710,,,660,710,,,660,710,BIS 002C
63409,1030,1080,,,,,,,,,BIS 002C
63409,,,,,,,1030,1200,,,BIS 002C
34287,,,540,710,,,,,,,BIS 002C
34287,1450,780,,,1450,780,,,1450,780,BIS 002C
34287,1090,1140,,,,,,,,,BIS 002C
34288,,,540,710,,,,,,,BIS 002C
34288,1450,780,,,1450,780,,,1450,780,BIS 002C
34288,1090,1140,,,,,,,,,BIS 002C
34289,1450,780,,,1450,780,,,1450,780,BIS 002C
34289,,,790,960,,,,,,,BIS 002C
34289,1090,1140,,,,,,,,,BIS 002C
34290,1450,780,,,1450,780,,,1450,780,BIS 002C
34290,,,790,960,,,,,,,BIS 002C
34290,1090,1140,,,,,,,,,BIS 002C
34291,1450,780,,,1450,780,,,1450,780,BIS 002C
34291,,,1030,1200,,,,,,,BIS 002C
34291,1090,1140,,,,,,,,,BIS 002C
34292,1450,780,,,1450,780,,,1450,780,BIS 002C
34292,,,1030,1200,,,,,,,BIS 002C
34292,1090,1140,,,,,,,,,BIS 002C
34293,,,,,540,710,,,,,BIS 002C
34293,1450,780,,,1450,780,,,1450,780,BIS 002C
34293,1090,1140,,,,,,,,,BIS 002C
34294,,,,,540,710,,,,,BIS 002C
34294,1450,780,,,1450,780,,,1450,780,BIS 002C
34294,1090,1140,,,,,,,,,BIS 002C
34295,,,,,540,710,,,,,BIS 002C
34295,1450,780,,,1450,780,,,1450,780,BIS 002C
34295,1090,1140,,,,,,,,,BIS 002C
34296,,,,,540,710,,,,,BIS 002C
34296,1450,780,,,1450,780,,,1450,780,BIS 002C
34296,1090,1140,,,,,,,,,BIS 002C
34297,1450,780,,,1450,780,,,1450,780,BIS 002C
34272,,,540,710,,,,,,,BIS 002C
34272,660,710,,,660,710,,,660,710,BIS 002C
34272,1030,1080,,,,,,,,,BIS 002C
34273,,,540,710,,,,,,,BIS 002C
34273,660,710,,,660,710,,,660,710,BIS 002C
